"id_gsn";"monastery_name";"Lon";"Lat";"Standort";"diocese";"order_name";"order_begin_tpq";"order_end_tpq";"alt_label_diocese";"RG_Abkuerzung";"id_order"
248;"Kanonissenstift Gernrode";"11.136111";"51.724167";"Gernrode";"Halberstadt";"Kanonissen";961;1521;"eccl. Halberstad.";"eccl.";35
249;"Benediktinerinnenkloster Stötterlingenburg";"10.6665";"51.96735";"Stötterlingenburg";"Halberstadt";"Benediktinerinnen";987;1540;"eccl. Halberstad.";"o. s. Ben.";33
250;"Augustinerchorherrenstift Kaltenborn";"11.389710986644175";"51.49924682459691";"Kaltenborn";"Halberstadt";"Augustinerchorherren";1118;1538;"eccl. Halberstad.";"o. s. Aug.";1
251;"Kanonissenstift Gerbstedt, später Benediktinerinnenkloster";"11.628679";"51.631596";"Gerbstedt";"Halberstadt";"Benediktinerinnen";1118;1540;"eccl. Halberstad.";"o. s. Ben.";33
252;"Benediktinerinnenkloster Drübeck";"10.714722";"51.855833";"Drübeck";"Halberstadt";"Benediktinerinnen";1125;1545;"eccl. Halberstad.";"o. s. Ben.";33
252;"Benediktinerinnenkloster Drübeck";"10.714722";"51.855833";"Drübeck";"Halberstadt";"Kanonissen";955;1125;"eccl. Halberstad.";"eccl.";35
253;"Benediktinerkloster Ilsenburg";"10.678611";"51.859722";"Ilsenburg (Harz)";"Halberstadt";"Benediktiner";1111;1631;"eccl. Halberstad.";"o. s. Ben.";16
254;"Zisterzienserinnenkloster Adersleben";"11.184722";"51.893056";"Adersleben";"Halberstadt";"Zisterzienserinnen";1234;1809;"eccl. Halberstad.";"o. Cist.";28
255;"Benediktinerkloster, später Prämonstratenserstift Cölbigk";"11.655638";"51.799159";"Cölbigk";"Halberstadt";"Prämonstratenser";1142;1525;"eccl. Halberstad.";"o. Prem.";14
259;"Zisterzienserkloster Sittichenbach";"11.51805371927861";"51.46648891895386";"Sittichenbach";"Halberstadt";"Zisterzienser";1141;1525;"eccl. Halberstad.";"o. Cist.";5
260;"Benediktinerkloster Huysburg, Huy";"11.001931";"51.960186";"Huy-Neinstedt";"Halberstadt";"Benediktiner";1411;1804;"eccl. Halberstad.";"o. s. Ben.";16
260;"Benediktinerkloster Huysburg, Huy";"11.001931";"51.960186";"Huy-Neinstedt";"Halberstadt";"Benediktiner-Doppelkloster";1075;1411;"eccl. Halberstad.";"o. s. Ben.";48
263;"Augustinereremitenkloster Helmstedt";"11.010138";"52.227617";"Helmstedt";"Halberstadt";"Augustinereremiten";1290;1501;"eccl. Halberstad.";"o. fr. herem. s. Aug.";36
264;"Kanonissenstift Frose";"11.380075";"51.795723";"Frose";"Halberstadt";"Kanonissen";961;1511;"eccl. Halberstad.";"eccl.";35
265;"Kanonissenstift Vitzenburg, später Benediktinerkloster, später Reinsdorf";"11.596600";"51.294648";"Reinsdorf";"Halberstadt";"Benediktiner";1102;1539;"eccl. Halberstad.";"o. s. Ben.";16
266;"Benediktinerpropstei Hagenrode";"11.117590";"51.655210";"† Hagenrode bei Alexisbad";"Halberstadt";"Benediktiner";975;1500;"eccl. Halberstad.";"o. s. Ben.";16
268;"Benediktinerinnenkloster Holzzelle (Hornburg)";"11.587";"51.453";"Hornburg";"Halberstadt";"Benediktinerinnen";827;1525;"eccl. Halberstad.";"o. s. Ben.";33
269;"Benediktinerkloster Eilversdorf (Marienzell)";"11.5368333333333";"51.374";"Eilversdorf";"Halberstadt";"Benediktiner";1107;1558;"eccl. Halberstad.";"o. s. Ben.";16
271;"Benediktiner-, später Zisterzienserinnenkloster Rohrbach bei Oberröblingen";"11.28505791438664";"51.44167566215361";"Rohrbach";"Halberstadt";"Benediktiner";1115;1319;"eccl. Halberstad.";"o. s. Ben.";16
271;"Benediktiner-, später Zisterzienserinnenkloster Rohrbach bei Oberröblingen";"11.28505791438664";"51.44167566215361";"Rohrbach";"Halberstadt";"Zisterzienserinnen";1319;1544;"eccl. Halberstad.";"o. Cist.";28
273;"Benediktinerkloster Goseck";"11.875448";"51.192443";"Goseck";"Halberstadt";"Benediktiner";1036;1540;"eccl. Halberstad.";"o. s. Ben.";16
279;"Zisterzienserinnenkloster St. Marien zu Helfta (bei Eisleben), später Neuenhelfta";"11.549687";"51.531448";"Neuenhelfta";"Halberstadt";"Zisterzienserinnen";1229;1545;"eccl. Halberstad.";"o. Cist.";28
279;"Zisterzienserinnenkloster St. Marien zu Helfta (bei Eisleben), später Neuenhelfta";"11.579472";"51.508472";"Helfta";"Halberstadt";"Zisterzienserinnen";1229;1545;"eccl. Halberstad.";"o. Cist.";28
280;"Zisterzienserinnenkloster St. Katharina, Wolmirstedt";"11.628690";"52.248476";"Wolmirstedt";"Halberstadt";"Zisterzienserinnen";1225;1577;"eccl. Halberstad.";"o. Cist.";28
281;"Zisterzienserinnenkloster Heiligental (Peterstal, Mehringen)";"11.51603802493703";"51.72715900535222";"Mehringen";"Halberstadt";"Zisterzienserinnen";1225;1525;"eccl. Halberstad.";"o. Cist.";28
282;"Zisterzienserinnenkloster St. Marien (Graues Kloster), Aschersleben";"11.45980764615187";"51.75162739106499";"Aschersleben";"Halberstadt";"Zisterzienserinnen";1267;1525;"eccl. Halberstad.";"o. Cist.";28
283;"Franziskanerkloster Aschersleben";"11.456667";"51.756056";"Aschersleben";"Halberstadt";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1201;1525;"eccl. Halberstad.";"o. fr. min.";7
284;"Zisterzienserinnenkloster Marienstuhl, Egeln";"11.427961";"51.940886";"Egeln";"Halberstadt";"Zisterzienserinnen";1259;1809;"eccl. Halberstad.";"o. Cist.";28
285;"Zisterzienserkloster Michaelstein";"10.91386208894532";"51.80596748168077";"Michaelstein";"Halberstadt";"Zisterzienser";1147;1544;"eccl. Halberstad.";"o. Cist.";5
286;"Zisterzienserinnenkloster Nicolaurieth";"11.37258";"51.379241";"Mönchpfiffel";"Halberstadt";"Zisterzienserinnen";1100;1540;"eccl. Halberstad.";"o. Cist.";28
289;"Kanonissenstift Wendhusen (Thale)";"11.049103";"51.756671";"Wendhusen";"Halberstadt";"Kanonissen";825;1540;"eccl. Halberstad.";"eccl.";35
291;"Benediktinerabtei Memleben";"11.497458";"51.266417";"Memleben";"Mainz";"Benediktiner";979;1551;"eccl. Magunt.";"o. s. Ben.";16
294;"Benediktinerkloster Klostermansfeld";"11.497174";"51.584180";"Klostermansfeld";"Halberstadt";"Benediktiner";1170;1525;"eccl. Halberstad.";"o. s. Ben.";16
296;"Kanonissenstift Quedlinburg";"11.136805555556";"51.785944444444";"Quedlinburg";"Halberstadt";"Kanonissen";936;1802;"eccl. Halberstad.";"eccl.";35
297;"Benediktinerinnenkloster St. Marien auf dem Münzenberg, Quedlinburg";"11.1501666666667";"51.788";"Quedlinburg";"Halberstadt";"Benediktinerinnen";986;1539;"eccl. Halberstad.";"o. s. Ben.";33
298;"Templerkommende Oschersleben";"11.2333333333333";"52.0261666666667";"Oschersleben";"Halberstadt";"Templerorden";1306;1306;"eccl. Halberstad.";;39
299;"Kollegiatstift St. Maria, Querfurt";"11.593593";"51.376971";"Querfurt";"Halberstadt";"Kanoniker";1384;1480;"eccl. Halberstad.";"eccl.";34
300;"Karmelitenkloster Querfurt";"11.599854";"51.381669";"Querfurt";"Halberstadt";"Karmeliten";1333;1551;"eccl. Halberstad.";"o. Carm.";3
301;"Zisterzienserinnenkloster St. Jacobi-St. Burchardi, Halberstadt";"11.042222";"51.901389";"Halberstadt";"Halberstadt";"Zisterzienserinnen";1199;1810;"eccl. Halberstad.";"o. Cist.";28
305;"Dominikanerkloster St. Katharinen, Halberstadt";"11.04985";"51.89825";"Halberstadt";"Halberstadt";"Dominikaner";1231;1810;"eccl. Halberstad.";"o. pred.";13
306;"Franziskanerkloster St. Andreas, Halberstadt";"11.04697";"51.894273";"Halberstadt";"Halberstadt";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1223;1810;"eccl. Halberstad.";"o. fr. min.";7
307;"Benediktinerinnenkloster Walbeck";"11.469523823261417";"51.66694591850791";"Walbeck";"Halberstadt";"Benediktinerinnen";992;1540;"eccl. Halberstad.";"o. s. Ben.";33
308;"Zisterzienserinnenkloster Wasserleben";"10.75789121814903";"51.92084892957639";"Wasserleben";"Halberstadt";"Zisterzienserinnen";1295;1687;"eccl. Halberstad.";"o. Cist.";28
311;"Dominikanerinnenkloster Halberstadt";"11.044903499659448";"51.89695753314293";"Halberstadt";"Halberstadt";"Dominikanerinnen";1289;1810;"eccl. Halberstad.";"o. pred.";30
312;"Cellitenkloster Halberstadt";"11.044693696674882";"51.89805691758829";"Halberstadt";"Halberstadt";"Alexianer (Celliten)";1350;1500;"eccl. Halberstad.";;37
313;"Johanniter-Doppelkommende Abbingwehr";"7.244727";"53.441548";"Abbingwehr";"Münster";"Johanniter-Doppelkommende";1235;1528;"eccl. Monast.";"s. Johannis Jerus.";47
314;"Kollegiatstift St. Andreas, Lübbecke";"8.618361";"52.301548";"Lübbecke";"Minden";"Kanoniker";1274;1810;"eccl. Minden.";"eccl.";34
315;"Prämonstratenserinnenstift Aland";"7.214999";"53.456949";"Kloster Aland";"Münster";"Prämonstratenser-Doppelstift";1240;1509;"eccl. Monast.";"o. Prem.";58
317;"Zisterzienserinnenkloster Medingen";"10.565379";"53.090762";"Medingen";"Verden";"Zisterzienserinnen";1228;1559;"eccl. Verden.";"o. Cist.";28
317;"Zisterzienserinnenkloster Medingen";"10.600115123900663";"53.13146733297166";"Altenmedingen";"Verden";"Zisterzienserinnen";1228;1559;"eccl. Verden.";"o. Cist.";28
318;"Benediktinerinnenkloster Neuenwalde";"8.65866666666667";"53.8175";"Altenwalde";"Bremen-Hamburg";"Benediktinerinnen";1219;1630;"eccl. Bremen.";"o. s. Ben.";33
318;"Benediktinerinnenkloster Neuenwalde";"8.691242";"53.676064";"Neuenwalde";"Bremen-Hamburg";"Benediktinerinnen";1219;1630;"eccl. Bremen.";"o. s. Ben.";33
319;"Benediktinerinnenkloster Neukloster bei Buxtehude";"9.633167566169698";"53.48277051641643";"Neukloster";"Verden";"Benediktinerinnen";1274;1705;"eccl. Verden.";"o. s. Ben.";33
321;"Kollegiatstift Quakenbrück (zeitweilig in Badbergen, Bramsche)";"7.955417";"52.677083";"Quakenbrück";"Osnabrück";"Kanoniker";1185;1650;"eccl. Osnaburg.";"eccl.";34
321;"Kollegiatstift Quakenbrück (zeitweilig in Badbergen, Bramsche)";"7.97466666666667";"52.4051666666667";"Bramsche";"Osnabrück";"Kanoniker";1185;1650;"eccl. Osnaburg.";"eccl.";34
322;"Benediktinerkloster (Bad) Iburg";"8.041806";"52.157917";"Iburg";"Osnabrück";"Benediktiner";1082;1803;"eccl. Osnaburg.";"o. s. Ben.";16
324;"Kollegiatstift St. Peter, Bardowick";"10.389665";"53.300088";"Bardowick";"Verden";"Kanoniker";1101;1543;"eccl. Verden.";"eccl.";34
325;"Augustinerchorfrauenstift Barsinghausen, zuvor Doppelstift";"9.46106";"52.300689";"Barsinghausen";"Minden";"Augustinerchorfrauen";1201;1543;"eccl. Minden.";"o. s. Aug.";25
325;"Augustinerchorfrauenstift Barsinghausen, zuvor Doppelstift";"9.46106";"52.300689";"Barsinghausen";"Minden";"Augustiner-Doppelstift";1185;1201;"eccl. Minden.";"o. s. Aug.";56
326;"Prämonstratenserinnenstift Barthe";"7.620006";"53.308871";"Barthe";"Münster";"Prämonstratenserinnen";1170;1563;"eccl. Monast.";"o. Prem.";31
327;"Kanonissenstift Bassum, später Benediktinerinnen";"8.723665";"52.844778";"Bassum";"Bremen-Hamburg";"Benediktinerinnen";1207;1541;"eccl. Bremen.";"o. s. Ben.";33
327;"Kanonissenstift Bassum, später Benediktinerinnen";"8.723665";"52.844778";"Bassum";"Bremen-Hamburg";"Kanonissen";841;1207;"eccl. Bremen.";"eccl.";35
330;"Zisterzienserinnenkloster Bersenbrück";"7.950078";"52.55539";"Bersenbrück";"Osnabrück";"Zisterzienserinnen";1231;1595;"eccl. Osnaburg.";"o. Cist.";28
331;"Deutschordenskommende Bilshausen";"10.156";"51.6261666666667";"Bilshausen";"Mainz";"Deutscher Orden";1242;1318;"eccl. Magunt.";"theutonicorum";22
333;"Dominikanerinnenkloster Blankenburg, vorher Skapen";"8.28645";"53.15191";"Blankenburg";"Bremen-Hamburg";"Dominikanerinnen";1294;1572;"eccl. Bremen.";"o. pred.";30
335;"Johanniterkommende Boekzetel";"7.506389";"53.336111";"Boekzetelerfehn";"Münster";"Johanniter";1349;1499;"eccl. Monast.";"s. Johannis Jerus.";12
339;"Johanniterkommende Bokelesch";"7.664474";"53.162335";"Bokelesch";"Osnabrück";"Johanniter-Doppelkommende";1266;1587;"eccl. Osnaburg.";"s. Johannis Jerus.";47
342;"Kommende Bredehorn, Bockhorn";"7.949898";"53.335550";"Bockhorn";"Bremen-Hamburg";"Johanniter";1269;1547;"eccl. Bremen.";"s. Johannis Jerus.";12
343;"Domstift Bremen";"8.808889";"53.075417";"Bremen";"Bremen-Hamburg";"Kanoniker";1013;1522;"eccl. Bremen.";"eccl.";34
344;"Kollegiatstift St. Willehad, Bremen";"8.793889";"53.080833";"Bremen";"Bremen-Hamburg";"Kanoniker";1043;1667;"eccl. Bremen.";"eccl.";34
348;"Kollegiatstift St. Ansgarii, Bremen";"8.80363";"53.07845";"Bremen";"Bremen-Hamburg";"Kanoniker";1185;1673;"eccl. Bremen.";"eccl.";34
349;"Zisterzienserkloster Hude";"8.449076";"53.116999";"Hude (Oldenburg)";"Bremen-Hamburg";"Zisterzienser";1197;1536;"eccl. Bremen.";"o. Cist.";5
350;"Dominikanerkloster St. Katharina, Bremen";"8.808605";"53.077866";"Bremen";"Bremen-Hamburg";"Dominikaner";1220;1528;"eccl. Bremen.";"o. pred.";13
351;"Deutschordenskommende Bremen";"8.81137";"53.07355";"Bremen";"Bremen-Hamburg";"Deutscher Orden";1236;1564;"eccl. Bremen.";"theutonicorum";22
353;"Kollegiatstift Bücken";"9.130406";"52.779883";"Bücken";"Bremen-Hamburg";"Kanoniker";877;1648;"eccl. Bremen.";"eccl.";34
354;"Benediktinerinnenkloster Burlage, später Damenstift";"8.378973";"52.508125";"Burlage";"Minden";"Benediktinerinnen";1126;1538;"eccl. Minden.";"o. s. Ben.";33
355;"Johanniterkommende Burlage";"7.573528";"53.077012";"Burlage";"Münster";"Johanniter";1269;1319;"eccl. Monast.";"s. Johannis Jerus.";12
356;"Johanniterkommende Burmönken (Wittmund)";"7.81438";"53.553089";"Wittmund";"Bremen-Hamburg";"Johanniter";1269;1528;"eccl. Bremen.";"s. Johannis Jerus.";12
357;"Benediktinerabtei Bursfelde";"9.624722";"51.541667";"Bursfelde";"Mainz";"Benediktiner";1093;1585;"eccl. Magunt.";"o. s. Ben.";16
358;"Benediktinerinnenkloster Buxtehude-Altkloster (Oldenkloster)";"9.690971";"53.466054";"Buxtehude";"Verden";"Benediktinerinnen";1196;1648;"eccl. Verden.";"o. s. Ben.";33
359;"Propstei Coldinne";"7.393692";"53.589741";"Coldinne";"Bremen-Hamburg";"Augustinerchorfrauen";1445;1557;"eccl. Bremen.";"o. s. Aug.";25
359;"Propstei Coldinne";"7.393692";"53.589741";"Coldinne";"Bremen-Hamburg";"Prämonstratenserinnen";1235;1445;"eccl. Bremen.";"o. Prem.";31
361;"Kollegiatstift St. Maria, Delmenhorst";"8.62566666666667";"53.0503333333333";"Delmenhorst";"Bremen-Hamburg";"Kanoniker";1286;1565;"eccl. Bremen.";"eccl.";34
362;"Johanniter-Doppelkommende Dünebroek, Wymeer";"7.193556";"53.131723";"Kloster Dünebroek";"Münster";"Johanniter-Doppelkommende";1269;1509;"eccl. Monast.";"s. Johannis Jerus.";47
363;"Augustinerinnen-, später Dominikanerinnenkloster Dykhusen";"7.111592";"53.462215";"Dykhusen";"Münster";"Augustinereremitinnen";1378;1451;"eccl. Monast.";"o. fr. herem. s. Aug.";32
363;"Augustinerinnen-, später Dominikanerinnenkloster Dykhusen";"7.111592";"53.462215";"Dykhusen";"Münster";"Dominikanerinnen";1451;1531;"eccl. Monast.";"o. pred.";30
365;"Prämonstratenserstift, dann Benediktinerinnenkloster Ebstorf";"10.412217";"53.030607";"Ebstorf";"Verden";"Benediktinerinnen";1185;1565;"eccl. Verden.";"o. s. Ben.";33
365;"Prämonstratenserstift, dann Benediktinerinnenkloster Ebstorf";"10.412217";"53.030607";"Ebstorf";"Verden";"Prämonstratenser";1155;1185;"eccl. Verden.";"o. Prem.";14
367;"Augustinerchorfrauenstift Egestorf";"9.24233333333333";"52.1245";"Hemeringen";"Minden";"Augustinerchorfrauen";1293;1559;"eccl. Minden.";"o. s. Aug.";25
367;"Augustinerchorfrauenstift Egestorf";"9.4015";"52.2186666666667";"Egestorf";"Minden";"Augustinerchorfrauen";1293;1559;"eccl. Minden.";"o. s. Aug.";25
367;"Augustinerchorfrauenstift Egestorf";"9.4015";"52.2186666666667";"Egestorf";"Minden";"Augustinerchorfrauen";1293;1559;"eccl. Minden.";"o. s. Aug.";25
368;"Kollegiatstift St. Alexander, Einbeck";"9.868056";"51.821111";"Einbeck";"Mainz";"Kanoniker";1051;1543;"eccl. Magunt.";"eccl.";34
369;"Kollegiatstift St. Marien, Einbeck";"9.858333";"51.821944";"Einbeck";"Mainz";"Kanoniker";1203;1533;"eccl. Magunt.";"eccl.";34
370;"Magdalenerinnenkloster Einbeck";"9.86716666666667";"51.8188333333333";"Einbeck";"Mainz";"Magdalenerinnen (Reuerinnen)";1306;1570;"eccl. Magunt.";;38
371;"Augustinereremitenkloster Einbeck";"9.869722";"51.818056";"Einbeck";"Mainz";"Augustinereremiten";1310;1487;"eccl. Magunt.";"o. fr. herem. s. Aug.";36
373;"Franziskanerkloster Faldern, Emden";"7.207181";"53.366719";"Emden";"Münster";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1312;1557;"eccl. Monast.";"o. fr. min.";7
376;"Johanniterkommende Esterwegen";"7.632";"52.994";"Esterwegen";"Osnabrück";"Johanniter";1223;1564;"eccl. Osnaburg.";"s. Johannis Jerus.";12
378;"Stift Fischbeck";"9.297313";"52.142078";"Fischbeck";"Minden";"Augustinerchorfrauen";1260;1485;"eccl. Minden.";"o. s. Aug.";25
378;"Stift Fischbeck";"9.297313";"52.142078";"Fischbeck";"Minden";"Augustinereremitinnen";1485;1556;"eccl. Minden.";"o. fr. herem. s. Aug.";32
378;"Stift Fischbeck";"9.297313";"52.142078";"Fischbeck";"Minden";"Kanonissen";950;1260;"eccl. Minden.";"eccl.";35
380;"Augustinerchorherren-/-doppelstift Fredelsloh";"9.79124";"51.73614";"Fredelsloh";"Mainz";"Augustinerchorfrauen";1269;1542;"eccl. Magunt.";"o. s. Aug.";25
382;"Augustinerchorherrenstift Marienwolde, genannt Frenswegen";"7.039086";"52.454633";"Frenswegen";"Münster";"Augustinerchorherren";1394;1809;"eccl. Monast.";"o. s. Aug.";1
384;"Johanniterkommende Gartow";"11.4575";"53.023889";"Gartow";"Verden";"Johanniter";1360;1438;"eccl. Verden.";"s. Johannis Jerus.";12
386;"Dominikanerkloster Göttingen, genannt Paulinerkloster";"9.932191";"51.533666";"Göttingen";"Mainz";"Dominikaner";1294;1532;"eccl. Magunt.";"o. pred.";13
387;"Franziskanerkloster Göttingen, genannt Barfüßerkloster";"9.937520";"51.533410";"Göttingen";"Mainz";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1267;1533;"eccl. Magunt.";"o. fr. min.";7
388;"Deutschordenskommende Göttingen";"9.929467";"51.532628";"Göttingen";"Mainz";"Deutscher Orden";1242;1501;"eccl. Magunt.";"theutonicorum";22
390;"Benediktinerkloster, später Kollegiatstift St. Bonifatius, Hameln";"9.354391";"52.101721";"Hameln";"Minden";"Kanoniker";901;1576;"eccl. Minden.";"eccl.";34
392;"Karmelitenkloster (?) Hameln";"9.3545";"52.1035";"Hameln";"Minden";"Karmeliten";1317;1342;"eccl. Minden.";"o. Carm.";3
393;"Komturei der Templer (?), Hameln";"9.3545";"52.1035";"Hameln";"Minden";"Templerorden";1261;1309;"eccl. Minden.";;39
395;"Zisterzienserkloster Hamelspringe (geplant)";"9.40383333333333";"52.1911666666667";"Hamelspringe";"Minden";"Zisterzienser";1318;1318;"eccl. Minden.";"o. Cist.";5
396;"Franziskanerkloster Hannover";"9.733611";"52.370556";"Hannover";"Minden";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1241;1533;"eccl. Minden.";"o. fr. min.";7
397;"Kollegiatstift St. Marien in der Neustadt, Hannover";"9.727";"52.372";"Hannover";"Minden";"Kanoniker";1388;1543;"eccl. Minden.";"eccl.";34
399;"Kollegiatstift Harsefeld, später Benediktiner";"9.501667";"53.453889";"Harsefeld";"Bremen-Hamburg";"Benediktiner";1100;1647;"eccl. Bremen.";"o. s. Ben.";16
401;"Johanniter-Doppelkommende Hasselt";"7.642107";"53.28564";"Hesel";"Münster";"Johanniter-Doppelkommende";1269;1806;"eccl. Monast.";"s. Johannis Jerus.";47
402;"Zisterzienserinnenkloster Rulle";"8.053653";"52.335717";"Rulle";"Osnabrück";"Zisterzienserinnen";1230;1802;"eccl. Osnaburg.";"o. Cist.";28
403;"Kanonissenstift Heeslingen, später Benediktinerinnenabtei Zeven";"9.2812";"53.296789";"Zeven";"Bremen-Hamburg";"Benediktinerinnen";1226;1647;"eccl. Bremen.";"o. s. Ben.";33
405;"Prämonstratenserstift Heiligenberg";"8.992685";"52.803556";"Heiligenberg";"Bremen-Hamburg";"Prämonstratenser";1212;1543;"eccl. Bremen.";"o. Prem.";14
406;"Benediktinerinnenkloster Heiligenrode (zeitweilig Doppelkloster)";"8.706639";"52.983056";"Heiligenrode";"Bremen-Hamburg";"Benediktinerinnen";1189;1565;"eccl. Bremen.";"o. s. Ben.";33
409;"Prämonstratenserstift Lüneburg, gen. Heiligenthal";"10.2898333333333";"53.2258333333333";"Kirchgellersen";"Verden";"Prämonstratenser";1313;1530;"eccl. Verden.";"o. Prem.";14
409;"Prämonstratenserstift Lüneburg, gen. Heiligenthal";"10.336";"53.2196666666667";"Heiligenthal";"Verden";"Prämonstratenser";1313;1530;"eccl. Verden.";"o. Prem.";14
409;"Prämonstratenserstift Lüneburg, gen. Heiligenthal";"10.422222";"53.260278";"Lüneburg";"Verden";"Prämonstratenser";1313;1530;"eccl. Verden.";"o. Prem.";14
412;"Johanniter-Doppelkommende Heiselhusen";"7.028224";"53.40934";"Heiselhusen";"Münster";"Johanniter-Doppelkommende";1446;1492;"eccl. Monast.";"s. Johannis Jerus.";47
415;"Benediktinerabtei Corvey, kurzzeitig Domstift";"9.41";"51.777778";"Corvey";"Paderborn";"Benediktiner";815;1794;"eccl. Paderburn.";"o. s. Ben.";16
416;"Kanonissenstift Hilwartshausen, später Augustinerchorfrauen";"9.641111";"51.450278";"Hilwartshausen";"Mainz";"Augustinerchorfrauen";1142;1585;"eccl. Magunt.";"o. s. Aug.";25
418;"Zisterzienserinnenkloster Himmelpforten, später Damenstift";"9.304719411085372";"53.61463941273255";"Himmelpforten";"Bremen-Hamburg";"Zisterzienserinnen";1245;1558;"eccl. Bremen.";"o. Cist.";28
419;"Zisterzienserinnenkloster Höckelheim";"9.963611";"51.700833";"Höckelheim";"Mainz";"Zisterzienserinnen";1247;1576;"eccl. Magunt.";"o. Cist.";28
420;"Augustinereremitenkloster Osnabrück";"8.049583";"52.272639";"Osnabrück";"Osnabrück";"Augustinereremiten";1287;1540;"eccl. Osnaburg.";"o. fr. herem. s. Aug.";36
